# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
320  -47.272  -97.452    8.01   2   1     1.00     0.08    0.025    59.37
321  -47.504  -95.987    8.04   2   1     0.97     0.23    0.025    59.37
322  -47.962  -94.577    8.06   2   1     0.92     0.38    0.025    59.37
323  -48.636  -93.256    8.09   2   1     0.85     0.52    0.025    59.37
324  -49.507  -92.057    8.11   2   1     0.76     0.65    0.025    59.37
325  -50.555  -91.008    8.14   2   1     0.65     0.76    0.025    59.37
326  -51.755  -90.137    8.16   2   1     0.52     0.85    0.025    59.37
327  -53.076  -89.464    8.19   2   1     0.38     0.92    0.025    59.37
328  -54.486  -89.005    8.21   2   1     0.23     0.97    0.025    59.37
329  -55.950  -88.774    8.24   2   1     0.08     1.00    0.025    59.37
330  -57.433  -88.774    8.26   2   1    -0.08     1.00    0.025    59.37
331  -58.898  -89.005    8.29   2   1    -0.23     0.97    0.025    59.37
332  -60.308  -89.464    8.31   2   1    -0.38     0.92    0.025    59.37
333  -61.629  -90.137    8.34   2   1    -0.52     0.85    0.025    59.37
334  -62.828  -91.008    8.36   2   1    -0.65     0.76    0.025    59.37
335  -63.877  -92.057    8.39   2   1    -0.76     0.65    0.025    59.37
336  -64.748  -93.256    8.41   2   1    -0.85     0.52    0.025    59.37
337  -65.421  -94.577    8.44   2   1    -0.92     0.38    0.025    59.37
338  -65.879  -95.987    8.46   2   1    -0.97     0.23    0.025    59.37
339  -66.111  -97.452    8.49   2   1    -1.00     0.08    0.025    59.37
340  -66.111  -98.934    8.51   2   1    -1.00    -0.08    0.025    59.37
341  -65.879 -100.399    8.54   2   1    -0.97    -0.23    0.025    59.37
342  -65.421 -101.809    8.56   2   1    -0.92    -0.38    0.025    59.37
343  -64.748 -103.130    8.59   2   1    -0.85    -0.52    0.025    59.37
344  -63.877 -104.329    8.61   2   1    -0.76    -0.65    0.025    59.37
345  -62.828 -105.378    8.64   2   1    -0.65    -0.76    0.025    59.37
346  -61.629 -106.249    8.66   2   1    -0.52    -0.85    0.025    59.37
347  -60.308 -106.922    8.69   2   1    -0.38    -0.92    0.025    59.37
348  -58.898 -107.381    8.71   2   1    -0.23    -0.97    0.025    59.37
349  -57.433 -107.613    8.74   2   1    -0.08    -1.00    0.025    59.37
350  -55.950 -107.613    8.76   2   1     0.08    -1.00    0.025    59.37
351  -54.486 -107.381    8.79   2   1     0.23    -0.97    0.025    59.37
352  -53.076 -106.922    8.81   2   1     0.38    -0.92    0.025    59.37
353  -51.755 -106.249    8.84   2   1     0.52    -0.85    0.025    59.37
354  -50.555 -105.378    8.86   2   1     0.65    -0.76    0.025    59.37
355  -49.507 -104.329    8.89   2   1     0.76    -0.65    0.025    59.37
356  -48.636 -103.130    8.91   2   1     0.85    -0.52    0.025    59.37
357  -47.962 -101.809    8.94   2   1     0.92    -0.38    0.025    59.37
358  -47.504 -100.399    8.96   2   1     0.97    -0.23    0.025    59.37
359  -47.272  -98.934    8.99   2   1     1.00    -0.08    0.025    59.37
360  -18.926  -48.355    9.01   2   1     1.00     0.08    0.025    59.37
361  -19.158  -46.891    9.04   2   1     0.97     0.23    0.025    59.37
362  -19.616  -45.481    9.06   2   1     0.92     0.38    0.025    59.37
363  -20.290  -44.160    9.09   2   1     0.85     0.52    0.025    59.37
364  -21.161  -42.960    9.11   2   1     0.76     0.65    0.025    59.37
365  -22.209  -41.912    9.14   2   1     0.65     0.76    0.025    59.37
366  -23.409  -41.040    9.16   2   1     0.52     0.85    0.025    59.37
367  -24.730  -40.367    9.19   2   1     0.38     0.92    0.025    59.37
368  -26.140  -39.909    9.21   2   1     0.23     0.97    0.025    59.37
